protein	null_type	permutation	spearman
DBP001	all_mutation_shuffle	509	-0.05931174089068827
DBP001	all_mutation_shuffle	510	-0.1340080971659919
DBP001	all_mutation_shuffle	511	0.10384615384615385
DBP001	all_mutation_shuffle	512	0.051821862348178135
DBP001	all_mutation_shuffle	513	0.15748987854251012
DBP001	all_mutation_shuffle	514	-0.03522267206477733
DBP001	all_mutation_shuffle	515	-0.005870445344129554
DBP001	all_mutation_shuffle	516	0.04919028340080973
DBP001	all_mutation_shuffle	517	0.18846153846153849
DBP001	all_mutation_shuffle	518	0.16153846153846155
DBP001	all_mutation_shuffle	519	0.07773279352226721
DBP001	all_mutation_shuffle	520	-0.1827935222672065
DBP001	all_mutation_shuffle	521	-0.1902834008097166
DBP001	all_mutation_shuffle	522	-0.13744939271255063
DBP001	all_mutation_shuffle	523	0.031983805668016195
DBP001	all_mutation_shuffle	524	-0.1439271255060729
DBP001	all_mutation_shuffle	525	-0.31639676113360327
DBP001	all_mutation_shuffle	526	0.08299595141700405
DBP001	all_mutation_shuffle	527	-0.24655870445344133
DBP001	all_mutation_shuffle	528	-0.2374493927125506
DBP001	all_mutation_shuffle	529	0.009716599190283401
DBP001	all_mutation_shuffle	530	0.05202429149797571
DBP001	all_mutation_shuffle	531	0.05688259109311741
DBP001	all_mutation_shuffle	532	0.0716599190283401
DBP001	all_mutation_shuffle	533	-0.22732793522267206
DBP001	all_mutation_shuffle	534	0.037449392712550614
DBP001	all_mutation_shuffle	535	-0.10080971659919029
DBP001	all_mutation_shuffle	536	-0.059919028340080976
DBP001	all_mutation_shuffle	537	-0.044939271255060725
DBP001	all_mutation_shuffle	538	-0.23421052631578948
DBP001	all_mutation_shuffle	539	0.20121457489878541
DBP001	all_mutation_shuffle	540	0.021457489878542513
DBP001	all_mutation_shuffle	541	-0.21639676113360326
DBP001	all_mutation_shuffle	542	-0.33360323886639676
DBP001	all_mutation_shuffle	543	0.10323886639676114
DBP001	all_mutation_shuffle	544	0.04453441295546559
DBP001	all_mutation_shuffle	545	0.07246963562753037
DBP001	all_mutation_shuffle	546	-0.09129554655870445
DBP001	all_mutation_shuffle	547	0.0036437246963562757
DBP001	all_mutation_shuffle	548	0.23056680161943324
DBP001	all_mutation_shuffle	549	0.07368421052631578
DBP001	all_mutation_shuffle	550	0.07206477732793523
DBP001	all_mutation_shuffle	551	0.3026315789473684
DBP001	all_mutation_shuffle	552	0.023684210526315794
DBP001	all_mutation_shuffle	553	0.07834008097165993
DBP001	all_mutation_shuffle	554	-0.07975708502024292
DBP001	all_mutation_shuffle	555	-0.0742914979757085
DBP001	all_mutation_shuffle	556	0.0354251012145749
DBP001	all_mutation_shuffle	557	-0.2176113360323887
DBP001	all_mutation_shuffle	558	0.11639676113360324
DBP001	all_mutation_shuffle	559	-0.09554655870445346
DBP001	all_mutation_shuffle	560	0.2384615384615385
DBP001	all_mutation_shuffle	561	-0.11093117408906883
DBP001	all_mutation_shuffle	562	-0.04392712550607288
DBP001	all_mutation_shuffle	563	-0.08016194331983806
DBP001	all_mutation_shuffle	564	0.1437246963562753
DBP001	all_mutation_shuffle	565	0.19473684210526315
DBP001	all_mutation_shuffle	566	-0.04757085020242915
DBP001	all_mutation_shuffle	567	-0.11882591093117409
DBP001	all_mutation_shuffle	568	0.13461538461538464
DBP001	all_mutation_shuffle	569	-0.16923076923076924
DBP001	all_mutation_shuffle	570	-0.05344129554655871
DBP001	all_mutation_shuffle	571	-0.1917004048582996
DBP001	all_mutation_shuffle	572	0.24635627530364373
DBP001	all_mutation_shuffle	573	0.04230769230769231
DBP001	all_mutation_shuffle	574	-0.3089068825910931
DBP001	all_mutation_shuffle	575	0.021862348178137654
DBP001	all_mutation_shuffle	576	-0.10222672064777329
DBP001	all_mutation_shuffle	577	0.5647773279352227
DBP001	all_mutation_shuffle	578	-0.08238866396761134
DBP001	all_mutation_shuffle	579	-0.045141700404858306
DBP001	all_mutation_shuffle	580	-0.03522267206477733
DBP001	all_mutation_shuffle	581	0.002631578947368421
DBP001	all_mutation_shuffle	582	-0.1836032388663968
DBP001	all_mutation_shuffle	583	-0.1459514170040486
DBP001	all_mutation_shuffle	584	0.205668016194332
DBP001	all_mutation_shuffle	585	-0.050809716599190285
DBP001	all_mutation_shuffle	586	0.15587044534412955
DBP001	all_mutation_shuffle	587	0.02165991902834008
DBP001	all_mutation_shuffle	588	-0.027935222672064778
DBP001	all_mutation_shuffle	589	0.2651821862348178
DBP001	all_mutation_shuffle	590	-0.11133603238866398
DBP001	all_mutation_shuffle	591	0.25323886639676113
DBP001	all_mutation_shuffle	592	-0.09979757085020242
DBP001	all_mutation_shuffle	593	0.2153846153846154
DBP001	all_mutation_shuffle	594	0.09919028340080971
DBP001	all_mutation_shuffle	595	0.02874493927125506
DBP001	all_mutation_shuffle	596	0.046761133603238865
DBP001	all_mutation_shuffle	597	0.1360323886639676
DBP001	all_mutation_shuffle	598	-0.037449392712550614
DBP001	all_mutation_shuffle	599	0.015789473684210527
DBP001	all_mutation_shuffle	600	0.00020242914979757084
DBP001	all_mutation_shuffle	601	-0.22651821862348182
DBP001	all_mutation_shuffle	602	-0.0004048582995951417
DBP001	all_mutation_shuffle	603	-0.1694331983805668
DBP001	all_mutation_shuffle	604	0.04979757085020243
DBP001	all_mutation_shuffle	605	0.19068825910931173
DBP001	all_mutation_shuffle	606	0.025303643724696356
DBP001	all_mutation_shuffle	607	0.08157894736842106
DBP001	all_mutation_shuffle	608	-0.15182186234817815
DBP001	all_mutation_shuffle	609	-0.22631578947368422
DBP001	all_mutation_shuffle	610	0.24878542510121457
DBP001	all_mutation_shuffle	611	0.06295546558704454
DBP001	all_mutation_shuffle	612	-0.2481781376518219
DBP001	all_mutation_shuffle	613	-0.30870445344129555
DBP001	all_mutation_shuffle	614	0.0014170040485829958
DBP001	all_mutation_shuffle	615	0.015587044534412954
DBP001	all_mutation_shuffle	616	-0.14210526315789476
DBP001	all_mutation_shuffle	617	0.18846153846153849
DBP001	all_mutation_shuffle	618	0.16983805668016194
DBP001	all_mutation_shuffle	619	-0.19008097165991905
DBP001	all_mutation_shuffle	620	0.11497975708502024
DBP001	all_mutation_shuffle	621	-0.061336032388663975
DBP001	all_mutation_shuffle	622	-0.16295546558704455
DBP001	all_mutation_shuffle	623	0.18380566801619436
DBP001	all_mutation_shuffle	624	0.016599190283400813
DBP001	all_mutation_shuffle	625	0.1665991902834008
DBP001	all_mutation_shuffle	626	-0.007287449392712551
DBP001	all_mutation_shuffle	627	0.1334008097165992
DBP001	all_mutation_shuffle	628	0.2396761133603239
DBP001	all_mutation_shuffle	629	-0.06700404858299595
DBP001	all_mutation_shuffle	630	-0.27145748987854257
DBP001	all_mutation_shuffle	631	0.014979757085020244
DBP001	all_mutation_shuffle	632	0.22753036437246965
DBP001	all_mutation_shuffle	633	0.007085020242914981
DBP001	all_mutation_shuffle	634	0.01437246963562753
DBP001	all_mutation_shuffle	635	-0.17955465587044536
DBP001	all_mutation_shuffle	636	-0.07550607287449394
DBP001	all_mutation_shuffle	637	-0.1368421052631579
DBP001	all_mutation_shuffle	638	0.010526315789473684
DBP001	all_mutation_shuffle	639	0.14777327935222673
DBP001	all_mutation_shuffle	640	-0.1761133603238866
DBP001	all_mutation_shuffle	641	0.1902834008097166
DBP001	all_mutation_shuffle	642	0.09453441295546558
DBP001	all_mutation_shuffle	643	0.005668016194331983
DBP001	all_mutation_shuffle	644	0.11781376518218624
DBP001	all_mutation_shuffle	645	0.10445344129554655
DBP001	all_mutation_shuffle	646	-0.08704453441295548
DBP001	all_mutation_shuffle	647	0.23502024291497975
DBP001	all_mutation_shuffle	648	-0.16275303643724695
DBP001	all_mutation_shuffle	649	-0.023279352226720652
DBP001	all_mutation_shuffle	650	0.08724696356275304
DBP001	all_mutation_shuffle	651	-0.013360323886639677
DBP001	all_mutation_shuffle	652	0.43097165991902836
DBP001	all_mutation_shuffle	653	-0.059514170040485835
DBP001	all_mutation_shuffle	654	0.1736842105263158
DBP001	all_mutation_shuffle	655	-0.1931174089068826
DBP001	all_mutation_shuffle	656	0.30222672064777334
DBP001	all_mutation_shuffle	657	-0.007894736842105263
DBP001	all_mutation_shuffle	658	0.15121457489878543
DBP001	all_mutation_shuffle	659	0.26396761133603236
DBP001	all_mutation_shuffle	660	0.02611336032388664
DBP001	all_mutation_shuffle	661	0.11214574898785426
DBP001	all_mutation_shuffle	662	-0.06437246963562754
DBP001	all_mutation_shuffle	663	-0.12105263157894738
DBP001	all_mutation_shuffle	664	0.21497975708502026
DBP001	all_mutation_shuffle	665	0.1208502024291498
DBP001	all_mutation_shuffle	666	-0.13178137651821864
DBP001	all_mutation_shuffle	667	0.05344129554655871
DBP001	all_mutation_shuffle	668	0.1611336032388664
DBP001	all_mutation_shuffle	669	0.031983805668016195
DBP001	all_mutation_shuffle	670	-0.055465587044534415
DBP001	all_mutation_shuffle	671	-0.07348178137651823
DBP001	all_mutation_shuffle	672	-0.21012145748987854
DBP001	all_mutation_shuffle	673	-0.13562753036437247
DBP001	all_mutation_shuffle	674	0.017206477732793525
DBP001	all_mutation_shuffle	675	-0.12854251012145748
DBP001	all_mutation_shuffle	676	0.048785425101214586
DBP001	all_mutation_shuffle	677	0.05425101214574899
DBP001	all_mutation_shuffle	678	0.06963562753036438
DBP001	all_mutation_shuffle	679	-0.11336032388663969
DBP001	all_mutation_shuffle	680	0.08178137651821864
DBP001	all_mutation_shuffle	681	0.044736842105263165
DBP001	all_mutation_shuffle	682	0.16194331983805668
DBP001	all_mutation_shuffle	683	0.07327935222672065
DBP001	all_mutation_shuffle	684	0.004251012145748988
DBP001	all_mutation_shuffle	685	-0.03137651821862348
DBP001	all_mutation_shuffle	686	0.03785425101214575
DBP001	all_mutation_shuffle	687	-0.044939271255060725
DBP001	all_mutation_shuffle	688	-0.19574898785425102
DBP001	all_mutation_shuffle	689	0.10404858299595142
DBP001	all_mutation_shuffle	690	-0.07955465587044534
DBP001	all_mutation_shuffle	691	0.27975708502024293
DBP001	all_mutation_shuffle	692	-0.18623481781376522
DBP001	all_mutation_shuffle	693	-0.31659919028340083
DBP001	all_mutation_shuffle	694	-0.1082995951417004
DBP001	all_mutation_shuffle	695	0.06356275303643726
DBP001	all_mutation_shuffle	696	-0.01700404858299595
DBP001	all_mutation_shuffle	697	0.12165991902834009
DBP001	all_mutation_shuffle	698	0.16477732793522268
DBP001	all_mutation_shuffle	699	-0.012955465587044534
DBP001	all_mutation_shuffle	700	0.08198380566801619
DBP001	all_mutation_shuffle	701	0.23562753036437248
DBP001	all_mutation_shuffle	702	-0.10951417004048583
DBP001	all_mutation_shuffle	703	0.16578947368421054
DBP001	all_mutation_shuffle	704	0.024696356275303644
DBP001	all_mutation_shuffle	705	-0.27914979757085023
DBP001	all_mutation_shuffle	706	-0.05708502024291498
DBP001	all_mutation_shuffle	707	-0.08603238866396762
DBP001	all_mutation_shuffle	708	0.06295546558704454
DBP001	all_mutation_shuffle	709	-0.026720647773279354
DBP001	all_mutation_shuffle	710	-0.013157894736842106
DBP001	all_mutation_shuffle	711	-0.03643724696356275
DBP001	all_mutation_shuffle	712	-0.09574898785425101
DBP001	all_mutation_shuffle	713	-0.03117408906882591
DBP001	all_mutation_shuffle	714	-0.010121457489878543
DBP001	all_mutation_shuffle	715	0.08765182186234818
DBP001	all_mutation_shuffle	716	-0.14089068825910933
DBP001	all_mutation_shuffle	717	0.19048582995951419
DBP001	all_mutation_shuffle	718	0.03704453441295547
DBP001	all_mutation_shuffle	719	-0.16214574898785425
DBP001	all_mutation_shuffle	720	0.10445344129554655
DBP001	all_mutation_shuffle	721	-0.20040485829959515
DBP001	all_mutation_shuffle	722	0.1493927125506073
DBP001	all_mutation_shuffle	723	-0.315587044534413
DBP001	all_mutation_shuffle	724	0.10404858299595142
DBP001	all_mutation_shuffle	725	0.2562753036437247
DBP001	all_mutation_shuffle	726	0.11781376518218624
DBP001	all_mutation_shuffle	727	-0.1097165991902834
DBP001	all_mutation_shuffle	728	0.08360323886639677
DBP001	all_mutation_shuffle	729	0.038866396761133605
DBP001	all_mutation_shuffle	730	0.11093117408906883
DBP001	all_mutation_shuffle	731	-0.013360323886639677
DBP001	all_mutation_shuffle	732	0.05242914979757085
DBP001	all_mutation_shuffle	733	-0.12935222672064778
DBP001	all_mutation_shuffle	734	-0.20809716599190284
DBP001	all_mutation_shuffle	735	-0.24392712550607287
DBP001	all_mutation_shuffle	736	-0.3400809716599191
DBP001	all_mutation_shuffle	737	-0.020647773279352227
DBP001	all_mutation_shuffle	738	0.06234817813765182
DBP001	all_mutation_shuffle	739	0.04534412955465587
DBP001	all_mutation_shuffle	740	0.13663967611336034
DBP001	all_mutation_shuffle	741	-0.30647773279352225
DBP001	all_mutation_shuffle	742	-0.32044534412955467
DBP001	all_mutation_shuffle	743	-0.029554655870445347
DBP001	all_mutation_shuffle	744	-0.22672064777327938
DBP001	all_mutation_shuffle	745	0.21376518218623483
DBP001	all_mutation_shuffle	746	-0.10728744939271255
DBP001	all_mutation_shuffle	747	-0.12287449392712552
DBP001	all_mutation_shuffle	748	-0.2204453441295547
DBP001	all_mutation_shuffle	749	-0.0925101214574899
DBP001	all_mutation_shuffle	750	0.297165991902834
DBP001	all_mutation_shuffle	751	0.0925101214574899
DBP001	all_mutation_shuffle	752	0.0548582995951417
DBP001	all_mutation_shuffle	753	0.05890688259109312
DBP001	all_mutation_shuffle	754	-0.08704453441295548
DBP001	all_mutation_shuffle	755	-0.0680161943319838
DBP001	all_mutation_shuffle	756	-0.1896761133603239
DBP001	all_mutation_shuffle	757	-0.4803643724696357
DBP001	all_mutation_shuffle	758	0.22085020242914982
DBP001	all_mutation_shuffle	759	0.02813765182186235
DBP001	all_mutation_shuffle	760	0.1736842105263158
DBP001	all_mutation_shuffle	761	0.015182186234817815
DBP001	all_mutation_shuffle	762	0.11032388663967611
DBP001	all_mutation_shuffle	763	-0.0020242914979757085
DBP001	all_mutation_shuffle	764	0.26902834008097165
DBP001	all_mutation_shuffle	765	0.035627530364372474
DBP001	all_mutation_shuffle	766	0.23987854251012147
DBP001	all_mutation_shuffle	767	0.09331983805668018
DBP001	all_mutation_shuffle	768	-0.07125506072874495
DBP001	all_mutation_shuffle	769	-0.28461538461538466
DBP001	all_mutation_shuffle	770	0.17206477732793524
DBP001	all_mutation_shuffle	771	-0.19493927125506075
DBP001	all_mutation_shuffle	772	-0.1404858299595142
DBP001	all_mutation_shuffle	773	0.35161943319838057
DBP001	all_mutation_shuffle	774	0.04068825910931174
DBP001	all_mutation_shuffle	775	-0.053238866396761134
DBP001	all_mutation_shuffle	776	-0.12550607287449392
DBP001	all_mutation_shuffle	777	-0.021457489878542513
DBP001	all_mutation_shuffle	778	-0.1536437246963563
DBP001	all_mutation_shuffle	779	-0.11862348178137654
DBP001	all_mutation_shuffle	780	0.13218623481781377
DBP001	all_mutation_shuffle	781	-0.24919028340080973
DBP001	all_mutation_shuffle	782	-0.012348178137651822
DBP001	all_mutation_shuffle	783	-0.31659919028340083
DBP001	all_mutation_shuffle	784	0.12004048582995952
DBP001	all_mutation_shuffle	785	-0.151417004048583
DBP001	all_mutation_shuffle	786	-0.2145748987854251
DBP001	all_mutation_shuffle	787	-0.2048582995951417
DBP001	all_mutation_shuffle	788	-0.03846153846153847
DBP001	all_mutation_shuffle	789	-0.11295546558704454
DBP001	all_mutation_shuffle	790	0.18097165991902836
DBP001	all_mutation_shuffle	791	0.28076923076923077
DBP001	all_mutation_shuffle	792	-0.003036437246963563
DBP001	all_mutation_shuffle	793	0.057287449392712554
DBP001	all_mutation_shuffle	794	0.102834008097166
DBP001	all_mutation_shuffle	795	0.03360323886639676
DBP001	all_mutation_shuffle	796	-0.06376518218623482
DBP001	all_mutation_shuffle	797	-0.318421052631579
DBP001	all_mutation_shuffle	798	-0.35647773279352224
DBP001	all_mutation_shuffle	799	-0.2878542510121458
DBP001	all_mutation_shuffle	800	0.13380566801619434
DBP001	all_mutation_shuffle	801	-0.3360323886639676
DBP001	all_mutation_shuffle	802	-0.43562753036437246
DBP001	all_mutation_shuffle	803	0.12732793522267205
DBP001	all_mutation_shuffle	804	-0.37834008097165994
DBP001	all_mutation_shuffle	805	-0.04048582995951417
DBP001	all_mutation_shuffle	806	0.3552631578947369
DBP001	all_mutation_shuffle	807	-0.3334008097165992
DBP001	all_mutation_shuffle	808	-0.21720647773279356
DBP001	all_mutation_shuffle	809	0.007894736842105263
DBP001	all_mutation_shuffle	810	0.15910931174089069
DBP001	all_mutation_shuffle	811	0.18825910931174092
DBP001	all_mutation_shuffle	812	0.32105263157894737
DBP001	all_mutation_shuffle	813	0.15789473684210525
DBP001	all_mutation_shuffle	814	0.19534412955465588
DBP001	all_mutation_shuffle	815	-0.1797570850202429
DBP001	all_mutation_shuffle	816	0.21518218623481783
DBP001	all_mutation_shuffle	817	-0.0757085020242915
DBP001	all_mutation_shuffle	818	-0.010121457489878543
DBP001	all_mutation_shuffle	819	-0.031578947368421054
DBP001	all_mutation_shuffle	820	-0.013765182186234818
DBP001	all_mutation_shuffle	821	-0.04230769230769231
DBP001	all_mutation_shuffle	822	-0.012348178137651822
DBP001	all_mutation_shuffle	823	0.2716599190283401
DBP001	all_mutation_shuffle	824	0.18542510121457492
DBP001	all_mutation_shuffle	825	-0.28603238866396763
DBP001	all_mutation_shuffle	826	-0.07307692307692308
DBP001	all_mutation_shuffle	827	-0.0066801619433198385
DBP001	all_mutation_shuffle	828	-0.10323886639676114
DBP001	all_mutation_shuffle	829	-0.2388663967611336
DBP001	all_mutation_shuffle	830	0.08846153846153848
DBP001	all_mutation_shuffle	831	-0.0257085020242915
DBP001	all_mutation_shuffle	832	-0.12388663967611337
DBP001	all_mutation_shuffle	833	0.08238866396761134
DBP001	all_mutation_shuffle	834	-0.13502024291497977
DBP001	all_mutation_shuffle	835	0.22206477732793525
DBP001	all_mutation_shuffle	836	-0.13805668016194333
DBP001	all_mutation_shuffle	837	0.023684210526315794
DBP001	all_mutation_shuffle	838	-0.1896761133603239
DBP001	all_mutation_shuffle	839	-0.03785425101214575
DBP001	all_mutation_shuffle	840	0.23157894736842108
DBP001	all_mutation_shuffle	841	-0.22732793522267206
DBP001	all_mutation_shuffle	842	-0.1463562753036437
DBP001	all_mutation_shuffle	843	0.05870445344129555
DBP001	all_mutation_shuffle	844	-0.07651821862348179
DBP001	all_mutation_shuffle	845	-0.08340080971659919
DBP001	all_mutation_shuffle	846	-0.22530364372469636
DBP001	all_mutation_shuffle	847	0.19574898785425102
DBP001	all_mutation_shuffle	848	-0.03117408906882591
DBP001	all_mutation_shuffle	849	0.0022267206477732796
DBP001	all_mutation_shuffle	850	-0.03016194331983806
DBP001	all_mutation_shuffle	851	0.1702429149797571
DBP001	all_mutation_shuffle	852	-0.36234817813765186
DBP001	all_mutation_shuffle	853	-0.007894736842105263
DBP001	all_mutation_shuffle	854	-0.048785425101214586
DBP001	all_mutation_shuffle	855	0.06194331983805668
DBP001	all_mutation_shuffle	856	0.006882591093117409
DBP001	all_mutation_shuffle	857	-0.20506072874493927
DBP001	all_mutation_shuffle	858	0.11194331983805669
DBP001	all_mutation_shuffle	859	0.15040485829959513
DBP001	all_mutation_shuffle	860	-0.0305668016194332
